total_inner_iterations,totim,kper,kstp,nouter,ninner,solution_inner_dvmax,solution_inner_dvmax_model,solution_inner_dvmax_node,solution_inner_rmax,solution_inner_rmax_model,solution_inner_rmax_node,solution_inner_alpha,solution_inner_omega
205,1.000000000000000,1,1,6,28,-.2181789964821633E-04,1,1349,-.4934833586092265E-03,1,484,4.770499,1.084541
206,1.000000000000000,1,1,6,29,-.6645719715341873E-05,1,1349,-.4492643747238550E-03,1,484,2.610205,1.714746
207,1.000000000000000,1,1,6,30,-.3565604109720096E-05,1,1403,-.3753250579173319E-03,1,484,1.620634,5.302622
208,1.000000000000000,1,1,6,31,-.2432941355949781E-05,1,1349,-.3177728780372288E-03,1,484,2.552090,0.8571248
209,1.000000000000000,1,1,6,32,-.3498616480329111E-05,1,1349,-.2260841265272671E-03,1,484,5.142228,0.9907182
210,1.000000000000000,1,1,6,33,.5646361059317774E-06,1,1401,-.2079365932791726E-03,1,484,0.3596077,4.970510
211,1.000000000000000,1,1,7,1,.2107664306751666E-04,1,1278,-.1433470775779152E-02,1,1302,1.725164,1.121306
212,1.000000000000000,1,1,7,2,.3477614662340873E-04,1,1245,-.1723973143367402E-02,1,484,4.575792,1.109838
213,1.000000000000000,1,1,7,3,.1813121355821824E-04,1,1184,-.5383776846719135E-03,1,484,2.844475,1.221168
214,1.000000000000000,1,1,7,4,.1864521582159211E-04,1,1330,-.4876300526568481E-03,1,357,2.810428,1.631446
215,1.000000000000000,1,1,7,5,.2046465618052012E-04,1,1330,.5185908681918104E-03,1,484,3.418358,1.107374
216,1.000000000000000,1,1,7,6,-.1538607725628204E-04,1,1496,.7365246126374046E-03,1,484,2.873604,1.466539
217,1.000000000000000,1,1,7,7,-.1248706420863542E-04,1,1496,.8424407017529902E-03,1,484,2.072171,2.850902
218,1.000000000000000,1,1,7,8,-.1200179819331110E-04,1,1496,.1051335751689299E-02,1,484,3.405156,1.180021
219,1.000000000000000,1,1,7,9,.2618445257469282E-04,1,1496,.4952949206685462E-03,1,484,-11.16155,0.7876421
220,1.000000000000000,1,1,7,10,-.5640478717430342E-04,1,1496,.1779469544321932E-02,1,484,-0.5622570,13.49605
221,1.000000000000000,1,1,7,11,-.2909616842880536E-04,1,1502,.2083026502456471E-02,1,484,5.566257,1.406746
222,1.000000000000000,1,1,7,12,-.4030509825084891E-04,1,1502,.2316648764156481E-02,1,484,6.590060,0.8169949
223,1.000000000000000,1,1,7,13,-.3247313264202077E-04,1,1401,.1906558593038738E-02,1,484,0.8153151,18.10076
224,1.000000000000000,1,1,7,14,.6158934435325236E-05,1,63,.1824774627207056E-02,1,484,0.7782666,1.502001
225,1.000000000000000,1,1,7,15,-.3511505080491203E-04,1,1502,.1734214718469341E-02,1,484,12.59969,1.237380
226,1.000000000000000,1,1,7,16,-.2399394258442129E-04,1,1493,.1266028754499464E-02,1,484,2.029125,5.304595
227,1.000000000000000,1,1,7,17,.6788966221229223E-03,1,1496,.5132807761055464E-02,1,484,-58.35725,0.8260100
228,1.000000000000000,1,1,7,18,-.8139675330591803E-03,1,1496,.6753443558732008E-03,1,484,-0.2644593,2.612807
