0,1,2
467.2942233504348,467.26491859366536,467.14104103492923
467.2941650758447,467.2648577891361,467.14098023042396
467.2939210766508,467.2646135870452,467.1407360281374
467.2817193823514,467.25236828702964,467.1402849971188
467.28149619518143,467.252126912905,467.14004362297095
467.2815694351869,467.2521368207961,467.1400535308609
467.23396111884136,467.20448118736925,467.14013474340936
467.2342536542857,467.2047336255843,467.14038718155314
467.235014834597,467.2055057610349,467.1408554398913
467.1732154414458,467.143650649466,467.1411228219984
467.17323596294545,467.1436416350893,467.1411138076248
467.1733135213214,467.1436838220206,467.14115599455965
467.1782950562381,467.1486387567043,467.14119839568406
467.178395391328,467.1487011545473,467.1412607935118
467.1784824289775,467.14875143641075,467.14131107537224
467.1738797002434,467.14411722658593,467.14135976966907
467.17402180873063,467.14422864161673,467.1414711847006
467.1741605157551,467.14433488901483,467.14157743210325
467.17669746207787,467.1468530636072,467.1418509426119
467.17697514369064,467.14711490919615,467.14211278819835
467.1772639867985,467.1473871286664,467.1423850076678
467.1773695800732,467.14749311575946,467.1427031310492
467.1821652826242,467.1478092183089,467.14301923360244
467.1827751769246,467.14839821345714,467.1436082287439
467.18117555206953,467.1468015251814,467.1438905588316
467.1813693649357,467.14699127624806,467.14408030990126
467.1814924212554,467.1471437807238,467.14423281437826
467.20166866838144,467.1673339697817,467.1448625643511
467.2039711371153,467.169646112805,467.14717470742335
467.7047978907168,467.6699980183374,467.6461152577803
467.69514394898835,467.6603436375017,467.64691321168743
467.6948250442679,467.6600033670636,467.64657294122713
467.6965221855265,467.65997857221447,467.64483924650216
467.6908002298197,467.6542541465165,467.6425728268659
467.6888099349447,467.6522843116537,467.64060299200105
467.6874970722975,467.65120269554717,467.63974676299546
467.6878813256511,467.6515880466874,467.6389795711719
467.68725311081363,467.6508858684128,467.63827739289303
467.6860453666262,467.64966597996505,467.63705750445666
467.6751223312709,467.638729455573,467.6360309576821
467.674818688269,467.63842581258143,467.635727314692
467.6744610656502,467.6380540284698,467.63535553057477
467.6741681886004,467.6377481151865,467.63471625676755
467.6733163730621,467.63688327717057,467.63385141875546
467.67270716678036,467.63625359715223,467.63322173873854
467.6722395822749,467.6357601597429,467.6322556687584
467.6716179908748,467.63513856834027,467.6316340773552
467.67085801964674,467.6343471180769,467.6308426270971
