total_inner_iterations,totim,kper,kstp,nouter,ninner,solution_inner_dvmax,solution_inner_dvmax_model,solution_inner_dvmax_node,solution_inner_rmax,solution_inner_rmax_model,solution_inner_rmax_node,solution_inner_alpha,solution_inner_omega
169,1.000000000000000,1,1,3,32,-.1065940797395977,1,3261,3.089753889668372,1,4914,-23.79562,0.8166757
170,1.000000000000000,1,1,3,33,.1449438989858194,1,3261,-1.090680188131781,1,4650,-0.2597048,3.096850
171,1.000000000000000,1,1,3,34,.2422068410778058E-01,1,3261,-.7912483363062409,1,4650,4.909736,0.8020657
172,1.000000000000000,1,1,3,35,.1432547115508878E-01,1,3261,-.6073942386404494,1,4650,2.051316,3.211987
173,1.000000000000000,1,1,3,36,.1529672448640351E-01,1,3261,-.4295687182497405,1,4650,3.281371,0.9848525
174,1.000000000000000,1,1,3,37,.1464810344218119E-01,1,3261,-.2578809382466346,1,4650,6.139184,0.8672470
175,1.000000000000000,1,1,3,38,.2047214545068383E-02,1,3261,-.2441197142710619,1,4650,0.5200729,25.12387
176,1.000000000000000,1,1,3,39,.2694941616551197E-02,1,3261,-.1962577155394660,1,4650,3.913827,0.7950314
177,1.000000000000000,1,1,3,40,.2936427776626474E-02,1,3261,-.1600005693041296,1,4650,1.679833,3.884167
178,1.000000000000000,1,1,3,41,.2283803923401989E-02,1,3261,-.1337879017130769,1,4650,3.093842,1.729732
179,1.000000000000000,1,1,3,42,.1990083867381933E-02,1,3261,-.1104712121828247,1,4650,2.836772,1.993653
180,1.000000000000000,1,1,3,43,.1313491380316951E-02,1,3261,-.9610391457091091E-01,1,4650,2.297650,1.005310
181,1.000000000000000,1,1,3,44,.2650502767572368E-02,1,3261,-.6587145939468735E-01,1,4650,3.747938,5.622841
182,1.000000000000000,1,1,3,45,.2534590963524452E-04,1,3261,-.6293023649923840E-01,1,4650,-0.1374376E-01,0.8695544
183,1.000000000000000,1,1,3,46,.2351958000916169E-02,1,3261,-.3648282336684093E-01,1,4650,-416.3059,16.49951
184,1.000000000000000,1,1,3,47,-.6417478315537945E-04,1,3261,-.3521314725129483E-01,1,4650,0.5488005,1.061369
185,1.000000000000000,1,1,3,48,.6262999659214108E-03,1,3261,-.2740990825246278E-01,1,4650,8.669344,1.720439
186,1.000000000000000,1,1,3,49,.3047724633492018E-03,1,3261,-.2287489010779743E-01,1,4650,1.720225,4.473552
187,1.000000000000000,1,1,3,50,.3949878707901663E-03,1,3261,-.1938818128689883E-01,1,4650,5.439730,0.8012808
188,1.000000000000000,1,1,3,51,-.1301391628940144E-03,1,3261,-.2123402264406267E-01,1,4650,-3.299660,1.122873
189,1.000000000000000,1,1,3,52,.2879864073050932E-03,1,3261,-.1708403521064209E-01,1,4650,-1.240611,2.853977
190,1.000000000000000,1,1,3,53,.5256497324771567E-03,1,3261,.2582111735107916E-01,1,4740,0.8491356,42.04403
191,1.000000000000000,1,1,3,54,.1056362030649270E-03,1,3261,-.1084550612141226E-01,1,4963,5.764676,0.9858186
192,1.000000000000000,1,1,3,55,.1070342146857812E-03,1,3261,-.9895438460388336E-02,1,4963,4.104877,1.138761
193,1.000000000000000,1,1,3,56,-.1546891187140228E-04,1,3261,-.9988541585191333E-02,1,4963,-1.405430,1.713805
194,1.000000000000000,1,1,3,57,.2397633605169419E-03,1,3261,.1253166600593021E-01,1,4424,-2.376216,28.95592
195,1.000000000000000,1,1,3,58,.5642672248808966E-04,1,3261,-.6445408113169658E-02,1,4963,3.972183,0.9368017
196,1.000000000000000,1,1,3,59,-.1341656370817544E-04,1,3261,-.6611643512131313E-02,1,4963,-1.971520,0.8890651
197,1.000000000000000,1,1,3,60,.1871886976061462E-03,1,3261,-.4366678678598640E-02,1,4963,-5.966845,5.989694
198,1.000000000000000,1,1,3,61,.9694033619514695E-04,1,3261,-.3190140048697298E-02,1,4963,2.462735,0.9916928
